route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
LTFRB_PUJ1549,724594,,,,,,,0,0,725535
LTFRB_PUJ2231,724594,,,,,,,0,0,725536
LTFRB_PUJ1966,724594,,,,,,,0,0,725537
LTFRB_PUJ1816,724594,,,,,,,0,0,725538
LTFRB_PUJ1765,724594,,,,,,,0,0,725539
LTFRB_PUJ1298,724594,,,,,,,0,0,725540
LTFRB_PUJ1634,724594,,,,,,,0,0,725541
LTFRB_PUJ1573,724594,,,,,,,0,0,725542
LTFRB_PUJ1498,724594,,,,,,,0,0,725543
LTFRB_PUJ2203,724594,,,,,,,0,0,725544
LTFRB_PUJ2315,724594,,,,,,,0,0,725545
LTFRB_PUJ1436,724594,,,,,,,0,0,725546
LTFRB_PUJ1227,724594,,,,,,,0,0,725547
LTFRB_PUB1065,724594,,,,,,,0,0,725548
LTFRB_PUJ1396,724594,,,,,,,0,0,725549
LTFRB_PUJ1508,724594,,,,,,,0,0,725550
LTFRB_PUJ2457,724594,,,,,,,0,0,725551
LTFRB_PUB1028,724594,,,,,,,0,0,725552
LTFRB_PUJ1868,724594,,,,,,,0,0,725553
LTFRB_PUJ1949,724594,,,,,,,0,0,725554
LTFRB_PUJ2270,724594,,,,,,,0,0,725555
LTFRB_PUJ1374,724594,,,,,,,0,0,725556
LTFRB_PUJ1131,724594,,,,,,,0,0,725557
LTFRB_PUJ2125,724594,,,,,,,0,0,725558
LTFRB_PUJ2033,724594,,,,,,,0,0,725559
LTFRB_PUJ1031,724594,,,,,,,0,0,725560
LTFRB_PUJ1876,724594,,,,,,,0,0,725561
LTFRB_PUJ1110,724594,,,,,,,0,0,725562
LTFRB_PUJ2433,724594,,,,,,,0,0,725563
LTFRB_PUJ1494,724594,,,,,,,0,0,725564
LTFRB_PUJ1492,724594,,,,,,,0,0,725565
LTFRB_PUJ1724,724594,,,,,,,0,0,725566
LTFRB_PUJ2147,724594,,,,,,,0,0,725567
LTFRB_PUJ2152,724594,,,,,,,0,0,725568
LTFRB_PUB1058,724594,,,,,,,0,0,725569
LTFRB_PUJ1628,724594,,,,,,,0,0,725570
LTFRB_PUJ2556,724594,,,,,,,0,0,725571
LTFRB_PUJ2300,724594,,,,,,,0,0,725572
LTFRB_PUJ1474,724594,,,,,,,0,0,725574
LTFRB_PUJ2262,724594,,,,,,,0,0,725575
LTFRB_PUJ1218,724594,,,,,,,0,0,725576
LTFRB_PUJ1752,724594,,,,,,,0,0,725577
LTFRB_PUJ2087,724594,,,,,,,0,0,725578
LTFRB_PUB1160,724594,,,,,,,0,0,725579
LTFRB_PUJ1651,724594,,,,,,,0,0,725580
LTFRB_PUJ1069,724594,,,,,,,0,0,725581
LTFRB_PUJ2456,724594,,,,,,,0,0,725582
LTFRB_PUJ2113,724594,,,,,,,0,0,725583
LTFRB_PUJ1749,724594,,,,,,,0,0,725584
LTFRB_PUJ2502,724594,,,,,,,0,0,725585
LTFRB_PUJ2561,724594,,,,,,,0,0,725586
LTFRB_PUJ1488,724594,,,,,,,0,0,725587
LTFRB_PUJ2192,724594,,,,,,,0,0,725588
LTFRB_PUJ1432,724594,,,,,,,0,0,725589
LTFRB_PUJ1149,724594,,,,,,,0,0,725590
LTFRB_PUJ2175,724594,,,,,,,0,0,725591
LTFRB_PUJ1978,724594,,,,,,,0,0,725592
LTFRB_PUJ1455,724594,,,,,,,0,0,725593
LTFRB_PUJ1221,724594,,,,,,,0,0,725594
LTFRB_PUB1080,724594,,,,,,,0,0,725595
LTFRB_PUB1155,724594,,,,,,,0,0,725596
LTFRB_PUJ2037,724594,,,,,,,0,0,725597
LTFRB_PUJ1527,724594,,,,,,,0,0,725598
LTFRB_PUJ1383,724594,,,,,,,0,0,725599
LTFRB_PUJ2277,724594,,,,,,,0,0,725600
LTFRB_PUB1031,724594,,,,,,,0,0,725601
LTFRB_PUJ1016,724594,,,,,,,0,0,725602
LTFRB_PUJ1121,724594,,,,,,,0,0,725603
LTFRB_PUJ1659,724594,,,,,,,0,0,725604
LTFRB_PUB1111,724594,,,,,,,0,0,725605
LTFRB_PUJ1257,724594,,,,,,,0,0,725606
LTFRB_PUJ1346,724594,,,,,,,0,0,725607
LTFRB_PUJ1413,724594,,,,,,,0,0,725608
LTFRB_PUJ1840,724594,,,,,,,0,0,725609
LTFRB_PUJ1821,724594,,,,,,,0,0,725610
LTFRB_PUB1030,724594,,,,,,,0,0,725611
LTFRB_PUJ1588,724594,,,,,,,0,0,725612
LTFRB_PUJ2389,724594,,,,,,,0,0,725613
LTFRB_PUJ2528,724594,,,,,,,0,0,725614
LTFRB_PUJ2186,724594,,,,,,,0,0,725615
LTFRB_PUJ1613,724594,,,,,,,0,0,725616
LTFRB_PUJ2121,724594,,,,,,,0,0,725617
LTFRB_PUB1039,724594,,,,,,,0,0,725618
LTFRB_PUJ2422,724594,,,,,,,0,0,725619
LTFRB_PUJ1155,724594,,,,,,,0,0,725620
LTFRB_PUJ1310,724594,,,,,,,0,0,725621
LTFRB_PUJ2514,724594,,,,,,,0,0,725622
LTFRB_PUJ1140,724594,,,,,,,0,0,725623
LTFRB_PUJ1599,724594,,,,,,,0,0,725624
LTFRB_PUJ1297,724594,,,,,,,0,0,725625
LTFRB_PUJ1839,724594,,,,,,,0,0,725626
LTFRB_PUJ1321,724594,,,,,,,0,0,725627
LTFRB_PUJ1869,724594,,,,,,,0,0,725628
LTFRB_PUJ1905,724594,,,,,,,0,0,725629
LTFRB_PUJ2439,724594,,,,,,,0,0,725630
LTFRB_PUJ2420,724594,,,,,,,0,0,725631
LTFRB_PUJ2521,724594,,,,,,,0,0,725632
LTFRB_PUJ1673,724594,,,,,,,0,0,725633
LTFRB_PUJ1596,724594,,,,,,,0,0,725634
LTFRB_PUJ1677,724594,,,,,,,0,0,725635
LTFRB_PUJ2131,724594,,,,,,,0,0,725636
LTFRB_PUJ2029,724594,,,,,,,0,0,725637
LTFRB_PUJ2359,724594,,,,,,,0,0,725638
LTFRB_PUJ2132,724594,,,,,,,0,0,725639
LTFRB_PUB1055,724594,,,,,,,0,0,725640
LTFRB_PUJ1486,724594,,,,,,,0,0,725641
LTFRB_PUJ1236,724594,,,,,,,0,0,725642
LTFRB_PUJ1184,724594,,,,,,,0,0,725643
LTFRB_PUJ1094,724594,,,,,,,0,0,725644
LTFRB_PUJ2493,724594,,,,,,,0,0,725645
LTFRB_PUB1042,724594,,,,,,,0,0,725646
LTFRB_PUJ1665,724594,,,,,,,0,0,725647
LTFRB_PUJ1229,724594,,,,,,,0,0,725648
LTFRB_PUJ1268,724594,,,,,,,0,0,725649
LTFRB_PUJ2196,724594,,,,,,,0,0,725650
LTFRB_PUJ1347,724594,,,,,,,0,0,725651
LTFRB_PUJ1388,724594,,,,,,,0,0,725652
LTFRB_PUJ1502,724594,,,,,,,0,0,725653
LTFRB_PUJ2054,724594,,,,,,,0,0,725654
LTFRB_PUJ2221,724594,,,,,,,0,0,725655
LTFRB_PUJ2470,724594,,,,,,,0,0,725656
LTFRB_PUB1049,724594,,,,,,,0,0,725657
LTFRB_PUB1003,724594,,,,,,,0,0,725658
LTFRB_PUJ1431,724594,,,,,,,0,0,725659
LTFRB_PUJ1856,724594,,,,,,,0,0,725660
LTFRB_PUJ2617,724594,,,,,,,0,0,725661
LTFRB_PUJ1134,724594,,,,,,,0,0,725662
LTFRB_PUJ1594,724594,,,,,,,0,0,725663
LTFRB_PUJ2410,724594,,,,,,,0,0,725664
LTFRB_PUJ2445,724594,,,,,,,0,0,725665
LTFRB_PUJ2487,724594,,,,,,,0,0,725666
LTFRB_PUJ1422,724594,,,,,,,0,0,725667
LTFRB_PUJ1510,724594,,,,,,,0,0,725668
LTFRB_PUJ1201,724594,,,,,,,0,0,725669
LTFRB_PUJ2415,724594,,,,,,,0,0,725670
LTFRB_PUJ1792,724594,,,,,,,0,0,725671
LTFRB_PUJ2194,724594,,,,,,,0,0,725672
LTFRB_PUJ2320,724594,,,,,,,0,0,725673
LTFRB_PUJ1171,724594,,,,,,,0,0,725674
LTFRB_PUJ2427,724594,,,,,,,0,0,725675
LTFRB_PUJ1929,724594,,,,,,,0,0,725676
LTFRB_PUJ2455,724594,,,,,,,0,0,725677
LTFRB_PUJ2393,724594,,,,,,,0,0,725678
LTFRB_PUJ1972,724594,,,,,,,0,0,725679
LTFRB_PUB1156,724594,,,,,,,0,0,725680
LTFRB_PUJ1098,724594,,,,,,,0,0,725681
LTFRB_PUJ2599,724594,,,,,,,0,0,725682
LTFRB_PUJ2431,724594,,,,,,,0,0,725683
LTFRB_PUJ1147,724594,,,,,,,0,0,725684
LTFRB_PUJ2558,724594,,,,,,,0,0,725685
LTFRB_PUJ1250,724594,,,,,,,0,0,725686
LTFRB_PUJ2283,724594,,,,,,,0,0,725687
LTFRB_PUJ2251,724594,,,,,,,0,0,725688
LTFRB_PUJ1180,724594,,,,,,,0,0,725689
LTFRB_PUJ1551,724594,,,,,,,0,0,725690
LTFRB_PUJ1940,724594,,,,,,,0,0,725691
LTFRB_PUJ2178,724594,,,,,,,0,0,725692
LTFRB_PUJ1524,724594,,,,,,,0,0,725693
LTFRB_PUJ2028,724594,,,,,,,0,0,725694
LTFRB_PUJ1334,724594,,,,,,,0,0,725695
LTFRB_PUJ1953,724594,,,,,,,0,0,725696
LTFRB_PUJ1123,724594,,,,,,,0,0,725697
LTFRB_PUJ1001,724594,,,,,,,0,0,725698
LTFRB_PUJ2151,724594,,,,,,,0,0,725699
LTFRB_PUJ1948,724594,,,,,,,0,0,725700
LTFRB_PUJ1097,724594,,,,,,,0,0,725701
LTFRB_PUB1008,724594,,,,,,,0,0,725702
LTFRB_PUJ2567,724594,,,,,,,0,0,725703
LTFRB_PUJ1716,724594,,,,,,,0,0,725704
LTFRB_PUJ2170,724594,,,,,,,0,0,725705
LTFRB_PUJ2508,724594,,,,,,,0,0,725706
LTFRB_PUB1036,724594,,,,,,,0,0,725707
LTFRB_PUB1123,724594,,,,,,,0,0,725708
LTFRB_PUB1149,724594,,,,,,,0,0,725709
LTFRB_PUJ1469,724594,,,,,,,0,0,725710
LTFRB_PUB1054,724594,,,,,,,0,0,725711
LTFRB_PUJ1919,724594,,,,,,,0,0,725712
LTFRB_PUJ1544,724594,,,,,,,0,0,725713
LTFRB_PUJ1204,724594,,,,,,,0,0,725714
LTFRB_PUJ1198,724594,,,,,,,0,0,725715
LTFRB_PUJ2535,724594,,,,,,,0,0,725716
LTFRB_PUJ1273,724594,,,,,,,0,0,725717
LTFRB_PUJ1511,724594,,,,,,,0,0,725718
LTFRB_PUJ2138,724594,,,,,,,0,0,725720
LTFRB_PUJ2579,724594,,,,,,,0,0,725721
LTFRB_PUJ2238,724594,,,,,,,0,0,725722
LTFRB_PUJ1594,724594,,,,,,,0,0,725723
LTFRB_PUJ2019,724594,,,,,,,0,0,725724
LTFRB_PUJ2578,724594,,,,,,,0,0,725725
LTFRB_PUJ2354,724594,,,,,,,0,0,725726
LTFRB_PUJ1183,724594,,,,,,,0,0,725727
LTFRB_PUJ1410,724594,,,,,,,0,0,725728
LTFRB_PUJ1078,724594,,,,,,,0,0,725729
LTFRB_PUB1193,724594,,,,,,,0,0,725730
LTFRB_PUJ2607,724594,,,,,,,0,0,725731
LTFRB_PUJ1893,724594,,,,,,,0,0,725732
LTFRB_PUJ1860,724594,,,,,,,0,0,725733
LTFRB_PUJ1043,724594,,,,,,,0,0,725734
LTFRB_PUJ1230,724594,,,,,,,0,0,725735
LTFRB_PUJ2077,724594,,,,,,,0,0,725736
LTFRB_PUJ1564,724594,,,,,,,0,0,725737
LTFRB_PUJ1684,724594,,,,,,,0,0,725738
LTFRB_PUJ1255,724594,,,,,,,0,0,725739
LTFRB_PUJ1723,724594,,,,,,,0,0,725740
LTFRB_PUJ2452,724594,,,,,,,0,0,725741
LTFRB_PUJ1570,724594,,,,,,,0,0,725742
LTFRB_PUB1024,724594,,,,,,,0,0,725743
LTFRB_PUJ2096,724594,,,,,,,0,0,725744
LTFRB_PUJ1411,724594,,,,,,,0,0,725745
LTFRB_PUJ2195,724594,,,,,,,0,0,725746
LTFRB_PUJ2233,724594,,,,,,,0,0,725747
LTFRB_PUJ2581,724594,,,,,,,0,0,725748
LTFRB_PUJ1514,724594,,,,,,,0,0,725749
LTFRB_PUJ1582,724594,,,,,,,0,0,725750
LTFRB_PUJ1064,724594,,,,,,,0,0,725751
LTFRB_PUB1145,724594,,,,,,,0,0,725752
LTFRB_PUJ2024,724594,,,,,,,0,0,725753
LTFRB_PUJ1061,724594,,,,,,,0,0,725754
LTFRB_PUJ2125,724594,,,,,,,0,0,725755
LTFRB_PUJ2005,724594,,,,,,,0,0,725756
LTFRB_PUJ1918,724594,,,,,,,0,0,725757
LTFRB_PUB1117,724594,,,,,,,0,0,725758
LTFRB_PUJ1283,724594,,,,,,,0,0,725759
LTFRB_PUJ1450,724594,,,,,,,0,0,725760
LTFRB_PUJ2014,724594,,,,,,,0,0,725761
LTFRB_PUJ2245,724594,,,,,,,0,0,725762
LTFRB_PUJ2428,724594,,,,,,,0,0,725763
LTFRB_PUJ1235,724594,,,,,,,0,0,725764
LTFRB_PUJ2207,724594,,,,,,,0,0,725765
LTFRB_PUB1136,724594,,,,,,,0,0,725766
LTFRB_PUJ1862,724594,,,,,,,0,0,725767
LTFRB_PUJ1376,724594,,,,,,,0,0,725768
LTFRB_PUJ1618,724594,,,,,,,0,0,725769
LTFRB_PUJ2064,724594,,,,,,,0,0,725770
LTFRB_PUJ1666,724594,,,,,,,0,0,725771
LTFRB_PUJ2057,724594,,,,,,,0,0,725772
LTFRB_PUJ1021,724594,,,,,,,0,0,725773
LTFRB_PUJ1178,724594,,,,,,,0,0,725774
LTFRB_PUJ1083,724594,,,,,,,0,0,725775
LTFRB_PUJ1433,724594,,,,,,,0,0,725776
LTFRB_PUJ2465,724594,,,,,,,0,0,725777
LTFRB_PUJ1789,724594,,,,,,,0,0,725778
LTFRB_PUJ2062,724594,,,,,,,0,0,725779
LTFRB_PUJ2443,724594,,,,,,,0,0,725780
LTFRB_PUJ2397,724594,,,,,,,0,0,725781
LTFRB_PUJ2284,724594,,,,,,,0,0,725782
LTFRB_PUJ1937,724594,,,,,,,0,0,725783
LTFRB_PUB1043,724594,,,,,,,0,0,725784
LTFRB_PUJ1197,724594,,,,,,,0,0,725785
LTFRB_PUJ2409,724594,,,,,,,0,0,725786
LTFRB_PUJ1128,724594,,,,,,,0,0,725788
LTFRB_PUJ2252,724594,,,,,,,0,0,725789
LTFRB_PUJ1143,724594,,,,,,,0,0,725790
LTFRB_PUJ1910,724594,,,,,,,0,0,725791
LTFRB_PUB1172,724594,,,,,,,0,0,725792
LTFRB_PUJ1307,724594,,,,,,,0,0,725793
LTFRB_PUJ1338,724594,,,,,,,0,0,725794
LTFRB_PUJ1089,724594,,,,,,,0,0,725795
LTFRB_PUJ1959,724594,,,,,,,0,0,725796
LTFRB_PUJ2598,724594,,,,,,,0,0,725797
LTFRB_PUB1171,724594,,,,,,,0,0,725798
LTFRB_PUJ2157,724594,,,,,,,0,0,725799
LTFRB_PUJ2210,724594,,,,,,,0,0,725800
LTFRB_PUJ2297,724594,,,,,,,0,0,725801
LTFRB_PUB1053,724594,,,,,,,0,0,725802
LTFRB_PUJ1489,724594,,,,,,,0,0,725803
LTFRB_PUJ1437,724594,,,,,,,0,0,725804
LTFRB_PUJ1172,724594,,,,,,,0,0,725805
LTFRB_PUJ2413,724594,,,,,,,0,0,725806
LTFRB_PUB1088,724594,,,,,,,0,0,725807
LTFRB_PUB1131,724594,,,,,,,0,0,725808
LTFRB_PUB1017,724594,,,,,,,0,0,725809
LTFRB_PUJ2264,724594,,,,,,,0,0,725810
LTFRB_PUJ2127,724594,,,,,,,0,0,725811
LTFRB_PUJ1102,724594,,,,,,,0,0,725812
LTFRB_PUJ2189,724594,,,,,,,0,0,725813
LTFRB_PUJ2173,724594,,,,,,,0,0,725814
LTFRB_PUJ1326,724594,,,,,,,0,0,725815
LTFRB_PUJ1937,724594,,,,,,,0,0,725816
LTFRB_PUJ2380,724594,,,,,,,0,0,725817
LTFRB_PUJ1324,724594,,,,,,,0,0,725818
LTFRB_PUB1032,724594,,,,,,,0,0,725819
LTFRB_PUJ1740,724594,,,,,,,0,0,725820
LTFRB_PUJ1601,724594,,,,,,,0,0,725821
LTFRB_PUJ2337,724594,,,,,,,0,0,725822
LTFRB_PUJ2338,724594,,,,,,,0,0,725823
LTFRB_PUJ2355,724594,,,,,,,0,0,725824
LTFRB_PUJ1212,724594,,,,,,,0,0,725825
LTFRB_PUJ1896,724594,,,,,,,0,0,725826
LTFRB_PUJ1269,724594,,,,,,,0,0,725827
LTFRB_PUJ1245,724594,,,,,,,0,0,725828
LTFRB_PUJ1208,724594,,,,,,,0,0,725829
LTFRB_PUJ2358,724594,,,,,,,0,0,725830
LTFRB_PUJ1729,724594,,,,,,,0,0,725831
LTFRB_PUJ1623,724594,,,,,,,0,0,725832
LTFRB_PUJ1725,724594,,,,,,,0,0,725833
LTFRB_PUJ1981,724594,,,,,,,0,0,725834
LTFRB_PUJ2220,724594,,,,,,,0,0,725835
LTFRB_PUJ2104,724594,,,,,,,0,0,725836
LTFRB_PUJ1797,724594,,,,,,,0,0,725837
LTFRB_PUJ1313,724594,,,,,,,0,0,725838
LTFRB_PUJ1076,724594,,,,,,,0,0,725839
LTFRB_PUJ2565,724594,,,,,,,0,0,725840
LTFRB_PUJ1292,724594,,,,,,,0,0,725841
LTFRB_PUJ1166,724594,,,,,,,0,0,725842
LTFRB_PUJ1766,724594,,,,,,,0,0,725843
LTFRB_PUJ2577,724594,,,,,,,0,0,725844
LTFRB_PUJ1163,724594,,,,,,,0,0,725845
LTFRB_PUJ1026,724594,,,,,,,0,0,725846
LTFRB_PUJ2184,724594,,,,,,,0,0,725847
LTFRB_PUJ2049,724594,,,,,,,0,0,725848
LTFRB_PUJ2588,724594,,,,,,,0,0,725849
LTFRB_PUJ1144,724594,,,,,,,0,0,725850
LTFRB_PUJ1058,724594,,,,,,,0,0,725851
LTFRB_PUJ1649,724594,,,,,,,0,0,725852
LTFRB_PUJ2592,724594,,,,,,,0,0,725853
LTFRB_PUJ2020,724594,,,,,,,0,0,725854
LTFRB_PUJ2052,724594,,,,,,,0,0,725855
LTFRB_PUJ1800,724594,,,,,,,0,0,725856
LTFRB_PUJ2268,724594,,,,,,,0,0,725857
LTFRB_PUJ1055,724594,,,,,,,0,0,725858
LTFRB_PUJ2164,724594,,,,,,,0,0,725859
LTFRB_PUJ2209,724594,,,,,,,0,0,725860
LTFRB_PUJ1562,724594,,,,,,,0,0,725861
LTFRB_PUJ1851,724594,,,,,,,0,0,725862
LTFRB_PUJ1893,724594,,,,,,,0,0,725863
LTFRB_PUJ2109,724594,,,,,,,0,0,725864
LTFRB_PUJ2417,724594,,,,,,,0,0,725865
LTFRB_PUJ1902,724594,,,,,,,0,0,725866
LTFRB_PUJ1532,724594,,,,,,,0,0,725867
LTFRB_PUJ1581,724594,,,,,,,0,0,725868
LTFRB_PUJ2460,724594,,,,,,,0,0,725869
LTFRB_PUB1071,724594,,,,,,,0,0,725870
LTFRB_PUJ1923,724594,,,,,,,0,0,725871
LTFRB_PUJ1773,724594,,,,,,,0,0,725872
LTFRB_PUJ1272,724594,,,,,,,0,0,725873
LTFRB_PUJ2468,724594,,,,,,,0,0,725874
LTFRB_PUJ1068,724594,,,,,,,0,0,725875
LTFRB_PUJ1834,724594,,,,,,,0,0,725876
LTFRB_PUJ2082,724594,,,,,,,0,0,725877
LTFRB_PUB1078,724594,,,,,,,0,0,725878
LTFRB_PUJ1811,724594,,,,,,,0,0,725879
LTFRB_PUJ1982,724594,,,,,,,0,0,725880
LTFRB_PUJ2078,724594,,,,,,,0,0,725881
LTFRB_PUJ1453,724594,,,,,,,0,0,725882
LTFRB_PUJ2167,724594,,,,,,,0,0,725883
LTFRB_PUJ1458,724594,,,,,,,0,0,725884
LTFRB_PUJ2404,724594,,,,,,,0,0,725885
LTFRB_PUJ1475,724594,,,,,,,0,0,725886
LTFRB_PUJ2269,724594,,,,,,,0,0,725887
LTFRB_PUJ1195,724594,,,,,,,0,0,725888
LTFRB_PUJ1048,724594,,,,,,,0,0,725889
LTFRB_PUJ2486,724594,,,,,,,0,0,725890
LTFRB_PUJ1248,724594,,,,,,,0,0,725891
LTFRB_PUJ1675,724594,,,,,,,0,0,725892
LTFRB_PUJ1495,724594,,,,,,,0,0,725893
LTFRB_PUJ2593,724594,,,,,,,0,0,725894
LTFRB_PUJ1755,724594,,,,,,,0,0,725895
LTFRB_PUJ2066,724594,,,,,,,0,0,725896
LTFRB_PUJ2089,724594,,,,,,,0,0,725897
LTFRB_PUJ2595,724594,,,,,,,0,0,725898
LTFRB_PUJ1871,724594,,,,,,,0,0,725899
LTFRB_PUJ2608,724594,,,,,,,0,0,725900
LTFRB_PUJ1759,724594,,,,,,,0,0,725901
LTFRB_PUJ1849,724594,,,,,,,0,0,725902
LTFRB_PUJ2466,724594,,,,,,,0,0,725903
LTFRB_PUJ2513,724594,,,,,,,0,0,725904
LTFRB_PUJ2601,724594,,,,,,,0,0,725905
LTFRB_PUJ1241,724594,,,,,,,0,0,725906
LTFRB_PUJ1233,724594,,,,,,,0,0,725907
LTFRB_PUJ1775,724594,,,,,,,0,0,725908
LTFRB_PUJ2250,724594,,,,,,,0,0,725909
LTFRB_PUJ1465,724594,,,,,,,0,0,725910
LTFRB_PUJ1271,724594,,,,,,,0,0,725911
LTFRB_PUJ1444,724594,,,,,,,0,0,725912
LTFRB_PUJ1424,724594,,,,,,,0,0,725913
LTFRB_PUB1090,724594,,,,,,,0,0,725914
LTFRB_PUJ1833,724594,,,,,,,0,0,725915
LTFRB_PUJ1694,724594,,,,,,,0,0,725916
LTFRB_PUJ2016,724594,,,,,,,0,0,725917
LTFRB_PUJ1439,724594,,,,,,,0,0,725918
LTFRB_PUJ2044,724594,,,,,,,0,0,725919
LTFRB_PUJ1440,724594,,,,,,,0,0,725920
LTFRB_PUB1021,724594,,,,,,,0,0,725921
LTFRB_PUJ2396,724594,,,,,,,0,0,725922
LTFRB_PUJ1931,724594,,,,,,,0,0,725923
LTFRB_PUJ1984,724594,,,,,,,0,0,725924
LTFRB_PUJ1942,724594,,,,,,,0,0,725925
LTFRB_PUJ2176,724594,,,,,,,0,0,725926
LTFRB_PUJ2532,724594,,,,,,,0,0,725927
LTFRB_PUJ2098,724594,,,,,,,0,0,725928
LTFRB_PUJ1996,724594,,,,,,,0,0,725929
LTFRB_PUJ1176,724594,,,,,,,0,0,725930
LTFRB_PUB1185,724594,,,,,,,0,0,725931
LTFRB_PUJ2239,724594,,,,,,,0,0,725932
LTFRB_PUB1014,724594,,,,,,,0,0,725933
LTFRB_PUJ2148,724594,,,,,,,0,0,725934
LTFRB_PUJ2180,724594,,,,,,,0,0,725935
LTFRB_PUJ2015,724594,,,,,,,0,0,725936
LTFRB_PUJ1389,724594,,,,,,,0,0,725937
LTFRB_PUJ1226,724594,,,,,,,0,0,725938
LTFRB_PUJ2013,724594,,,,,,,0,0,725939
LTFRB_PUJ2576,724594,,,,,,,0,0,725940
LTFRB_PUJ1983,724594,,,,,,,0,0,725941
LTFRB_PUJ1279,724594,,,,,,,0,0,725942
LTFRB_PUJ1947,724594,,,,,,,0,0,725943
LTFRB_PUJ1192,724594,,,,,,,0,0,725944
LTFRB_PUB1164,724594,,,,,,,0,0,725945
LTFRB_PUJ1633,724594,,,,,,,0,0,725946
LTFRB_PUJ1705,724594,,,,,,,0,0,725947
LTFRB_PUJ1605,724594,,,,,,,0,0,725948
LTFRB_PUJ2373,724594,,,,,,,0,0,725949
LTFRB_PUJ2324,724594,,,,,,,0,0,725950
LTFRB_PUB1105,724594,,,,,,,0,0,725951
LTFRB_PUJ2009,724594,,,,,,,0,0,725952
LTFRB_PUJ1707,724594,,,,,,,0,0,725953
LTFRB_PUJ1363,724594,,,,,,,0,0,725954
LTFRB_PUJ2586,724594,,,,,,,0,0,725955
LTFRB_PUJ1981,724594,,,,,,,0,0,725956
LTFRB_PUJ2067,724594,,,,,,,0,0,725957
LTFRB_PUJ1181,724594,,,,,,,0,0,725958
LTFRB_PUJ1393,724594,,,,,,,0,0,725959
LTFRB_PUJ1150,724594,,,,,,,0,0,725960
LTFRB_PUJ2276,724594,,,,,,,0,0,725961
LTFRB_PUJ1399,724594,,,,,,,0,0,725962
LTFRB_PUJ2362,724594,,,,,,,0,0,725963
LTFRB_PUJ1718,724594,,,,,,,0,0,725964
LTFRB_PUJ2383,724594,,,,,,,0,0,725965
LTFRB_PUJ1686,724594,,,,,,,0,0,725966
LTFRB_PUJ1200,724594,,,,,,,0,0,725967
LTFRB_PUJ1036,724594,,,,,,,0,0,725968
LTFRB_PUB1010,724594,,,,,,,0,0,725969
LTFRB_PUJ1387,724594,,,,,,,0,0,725970
LTFRB_PUJ1768,724594,,,,,,,0,0,725971
LTFRB_PUJ2002,724594,,,,,,,0,0,725972
LTFRB_PUJ1875,724594,,,,,,,0,0,725973
LTFRB_PUJ2551,724594,,,,,,,0,0,725974
LTFRB_PUJ1526,724594,,,,,,,0,0,725975
LTFRB_PUJ1065,724594,,,,,,,0,0,725976
LTFRB_PUJ1380,724594,,,,,,,0,0,725977
LTFRB_PUB1116,724594,,,,,,,0,0,725978
LTFRB_PUJ2165,724594,,,,,,,0,0,725979
LTFRB_PUJ1951,724594,,,,,,,0,0,725980
LTFRB_PUJ1566,724594,,,,,,,0,0,725981
LTFRB_PUJ2149,724594,,,,,,,0,0,725982
LTFRB_PUJ1483,724594,,,,,,,0,0,725983
LTFRB_PUJ1477,724594,,,,,,,0,0,725984
LTFRB_PUJ2381,724594,,,,,,,0,0,725985
LTFRB_PUB1023,724594,,,,,,,0,0,725986
LTFRB_PUJ2344,724594,,,,,,,0,0,725987
LTFRB_PUB1190,724594,,,,,,,0,0,725988
LTFRB_PUJ1576,724594,,,,,,,0,0,725989
LTFRB_PUJ1513,724594,,,,,,,0,0,725990
LTFRB_PUJ1216,724594,,,,,,,0,0,725991
LTFRB_PUB1196,724594,,,,,,,0,0,725992
LTFRB_PUJ1075,724594,,,,,,,0,0,725993
LTFRB_PUB1099,724594,,,,,,,0,0,725994
LTFRB_PUJ1384,724594,,,,,,,0,0,725995
LTFRB_PUJ2005,724594,,,,,,,0,0,725996
LTFRB_PUJ2048,724594,,,,,,,0,0,725997
LTFRB_PUJ1758,724594,,,,,,,0,0,725998
LTFRB_PUJ2480,724594,,,,,,,0,0,725999
LTFRB_PUJ1500,724594,,,,,,,0,0,726000
LTFRB_PUJ1049,724594,,,,,,,0,0,726001
LTFRB_PUJ2059,724594,,,,,,,0,0,726002
LTFRB_PUJ2523,724594,,,,,,,0,0,726003
LTFRB_PUJ2215,724594,,,,,,,0,0,726004
LTFRB_PUJ2489,724594,,,,,,,0,0,726005
LTFRB_PUJ2407,724594,,,,,,,0,0,726006
LTFRB_PUJ1572,724594,,,,,,,0,0,726007
LTFRB_PUJ1791,724594,,,,,,,0,0,726008
LTFRB_PUB1056,724594,,,,,,,0,0,726009
LTFRB_PUJ2041,724594,,,,,,,0,0,726010
LTFRB_PUJ1521,724594,,,,,,,0,0,726011
LTFRB_PUJ1101,724594,,,,,,,0,0,726012
LTFRB_PUJ1987,724594,,,,,,,0,0,726013
LTFRB_PUJ2546,724594,,,,,,,0,0,726014
LTFRB_PUJ2550,724594,,,,,,,0,0,726015
LTFRB_PUJ1713,724594,,,,,,,0,0,726016
LTFRB_PUJ2307,724594,,,,,,,0,0,726017
LTFRB_PUJ1275,724594,,,,,,,0,0,726018
LTFRB_PUJ1441,724594,,,,,,,0,0,726019
